NM_001181593.1	YJL160C	YJL160C
NM_001181592.1	YJL159W	YJL159W
NM_001181591.1	YJL158C	YJL158C
NM_001181590.1	YJL157C	YJL157C
NM_001181589.1	YJL156C	YJL156C
NM_001181588.1	YJL155C	YJL155C
NM_001181587.1	YJL154C	YJL154C
NM_001181586.1	YJL153C	YJL153C
NM_001181584.1	YJL151C	YJL151C
NM_001181582.1	YJL149W	YJL149W
NR_132193.1	YNCJ0003C	YNCJ0003C
NR_132194.1	YNCJ0004C	YNCJ0004C
NM_001181581.1	YJL148W	YJL148W
NM_001181580.1	YJL147C	YJL147C
NM_001181579.1	YJL146W	YJL146W
NM_001181578.1	YJL145W	YJL145W
NM_001181577.1	YJL144W	YJL144W
NM_001181576.1	YJL143W	YJL143W
NM_001395034.1	YJL142C	YJL142C
NM_001181574.1	YJL141C	YJL141C
NM_001181573.1	YJL140W	YJL140W
NM_001181572.1	YJL139C	YJL139C
NM_001181571.1	YJL138C	YJL138C
NM_001181570.1	YJL137C	YJL137C
NM_001184637.1	YJL136W-A	YJL136W-A
NM_001181569.1	YJL136C	YJL136C
NM_001181567.1	YJL134W	YJL134W
NM_001184636.1	YJL133C-A	YJL133C-A
NM_001181566.1	YJL133W	YJL133W
NM_001181565.1	YJL132W	YJL132W
NM_001181564.1	YJL131C	YJL131C
NM_001181563.2	YJL130C	YJL130C
NM_001181562.1	YJL129C	YJL129C
NM_001181561.2	YJL128C	YJL128C
NM_001184532.1	YJL127C-B	YJL127C-B
NM_001181560.1	YJL127C	YJL127C
NM_001181559.1	YJL126W	YJL126W
NM_001181558.1	YJL125C	YJL125C
NM_001181557.1	YJL124C	YJL124C
NM_001181556.1	YJL123C	YJL123C
NM_001181555.1	YJL122W	YJL122W
NM_001181554.1	YJL121C	YJL121C
NM_001181551.1	YJL118W	YJL118W
NM_001181550.1	YJL117W	YJL117W
NM_001181549.1	YJL116C	YJL116C
NM_001181548.1	YJL115W	YJL115W
unassigned_transcript_157	YNCJ0005C	YNCJ0005C
NM_001181547.2	YJL114W	YJL114W
NM_001181546.3	YJL113W	YJL113W
unassigned_transcript_158	YNCJ0006W	YNCJ0006W
NM_001181545.2	YJL112W	YJL112W
NM_001181544.1	YJL111W	YJL111W
NM_001181543.1	YJL110C	YJL110C
NM_001181542.1	YJL109C	YJL109C
NM_001181541.1	YJL108C	YJL108C
NM_001181540.1	YJL107C	YJL107C
NM_001181539.1	YJL106W	YJL106W
NM_001181538.1	YJL105W	YJL105W
NM_001181537.1	YJL104W	YJL104W
NR_132195.1	YNCJ0007C	YNCJ0007C
NM_001181536.1	YJL103C	YJL103C
NM_001181535.1	YJL102W	YJL102W
unassigned_transcript_159	YNCJ0008W	YNCJ0008W
NM_001181534.1	YJL101C	YJL101C
NM_001181533.1	YJL100W	YJL100W
NM_001181532.1	YJL099W	YJL099W
NM_001181531.1	YJL098W	YJL098W
NM_001181530.1	YJL097W	YJL097W
NM_001181529.1	YJL096W	YJL096W
NM_001181528.1	YJL095W	YJL095W
NM_001181527.1	YJL094C	YJL094C
NM_001181526.1	YJL093C	YJL093C
NM_001181525.1	YJL092W	YJL092W
NM_001181524.1	YJL091C	YJL091C
NM_001181523.1	YJL090C	YJL090C
NM_001181522.1	YJL089W	YJL089W
NM_001181521.1	YJL088W	YJL088W
NM_001181520.1	YJL087C	YJL087C
NM_001181518.1	YJL085W	YJL085W
NM_001181517.1	YJL084C	YJL084C
NM_001181516.1	YJL083W	YJL083W
NM_001181515.1	YJL082W	YJL082W
NM_001181514.1	YJL081C	YJL081C
NM_001181513.1	YJL080C	YJL080C
NM_001181512.1	YJL079C	YJL079C
NM_001181511.1	YJL078C	YJL078C
NM_001184603.1	YJL077W-B	YJL077W-B
NM_001181510.1	YJL077C	YJL077C
NM_001270753.1	YJL077W-A	YJL077W-A
NM_001181509.1	YJL076W	YJL076W
NM_001395035.1	YJL075C	YJL075C
NM_001181507.1	YJL074C	YJL074C
NM_001181506.3	YJL073W	YJL073W
NM_001181505.1	YJL072C	YJL072C
NM_001181504.1	YJL071W	YJL071W
NM_001181503.3	YJL070C	YJL070C
NM_001181502.1	YJL069C	YJL069C
NM_001181501.1	YJL068C	YJL068C
NM_001181499.3	YJL066C	YJL066C
NM_001181498.1	YJL065C	YJL065C
NM_001181496.1	YJL063C	YJL063C
NM_001184477.3	YJL062W-A	YJL062W-A
NM_001181495.1	YJL062W	YJL062W
NM_001181494.1	YJL061W	YJL061W
NM_001181493.3	YJL060W	YJL060W
NM_001181492.1	YJL059W	YJL059W
NM_001181491.1	YJL058C	YJL058C
NM_001181490.3	YJL057C	YJL057C
NM_001181489.1	YJL056C	YJL056C
NM_001181488.1	YJL055W	YJL055W
NM_001181487.3	YJL054W	YJL054W
NM_001181486.1	YJL053W	YJL053W
NM_001184476.1	YJL052C-A	YJL052C-A
NM_001181485.3	YJL052W	YJL052W
NM_001181484.1	YJL051W	YJL051W
NM_001181483.1	YJL050W	YJL050W
NM_001181482.3	YJL049W	YJL049W
NM_001181481.1	YJL048C	YJL048C
NM_001184635.1	YJL047C-A	YJL047C-A
NR_132196.1	YNCJ0009C	YNCJ0009C
NM_001181480.3	YJL047C	YJL047C
NM_001181479.1	YJL046W	YJL046W
unassigned_transcript_160	YNCJ0010W	YNCJ0010W
unassigned_transcript_161	YNCJ0011W	YNCJ0011W
unassigned_transcript_162	YNCJ0012W	YNCJ0012W
NM_001181478.1	YJL045W	YJL045W
NM_001181477.3	YJL044C	YJL044C
NM_001181476.1	YJL043W	YJL043W
NM_001181475.1	YJL042W	YJL042W
NM_001181474.3	YJL041W	YJL041W
NM_001181473.1	YJL039C	YJL039C
unassigned_transcript_163	YNCJ0013C	YNCJ0013C
unassigned_transcript_164	YNCJ0014C	YNCJ0014C
NM_001181472.1	YJL038C	YJL038C
NM_001181471.3	YJL037W	YJL037W
unassigned_transcript_165	YNCJ0015W	YNCJ0015W
NM_001181470.1	YJL036W	YJL036W
NM_001181469.1	YJL035C	YJL035C
NM_001181468.3	YJL034W	YJL034W
NM_001181467.1	YJL033W	YJL033W
NM_001181465.1	YJL031C	YJL031C
NM_001181464.3	YJL030W	YJL030W
NM_001181463.1	YJL029C	YJL029C
unassigned_transcript_166	YNCJ0016C	YNCJ0016C
NM_001181462.1	YJL028W	YJL028W
NM_001181461.3	YJL027C	YJL027C
NM_001181460.1	YJL026W	YJL026W
NM_001181459.1	YJL025W	YJL025W
NM_001181458.3	YJL024C	YJL024C
unassigned_transcript_167	YNCJ0017C	YNCJ0017C
NM_001181457.1	YJL023C	YJL023C
NM_001181454.1	YJL020C	YJL020C
NM_001181453.3	YJL019W	YJL019W
NM_001181450.1	YJL016W	YJL016W
NM_001181448.1	YJL014W	YJL014W
NM_001181447.3	YJL013C	YJL013C
NM_001181446.1	YJL012C	YJL012C
NM_001181445.2	YJL011C	YJL011C
unassigned_transcript_168	YNCJ0018W	YNCJ0018W
unassigned_transcript_169	YNCJ0019C	YNCJ0019C
NM_001181444.3	YJL010C	YJL010C
NM_001181442.2	YJL008C	YJL008C
NM_001348847.1	YJL007C	YJL007C
unassigned_transcript_170	YNCJ0020W	YNCJ0020W
NM_001181440.1	YJL006C	YJL006C
unassigned_transcript_171	YNCJ0021C	YNCJ0021C
NM_001181439.3	YJL005W	YJL005W
NM_001181438.1	YJL004C	YJL004C
NM_001181437.1	YJL003W	YJL003W
NM_001181436.3	YJL002C	YJL002C
NM_001181435.1	YJL001W	YJL001W
NM_001181658.1	YJR001W	YJR001W
NM_001181659.3	YJR002W	YJR002W
NM_001181660.1	YJR003C	YJR003C
NM_001181661.1	YJR004C	YJR004C
NM_001181662.3	YJR005W	YJR005W
NM_001184533.1	YJR005C-A	YJR005C-A
NM_001181663.1	YJR006W	YJR006W
NM_001181664.3	YJR007W	YJR007W
NM_001181665.1	YJR008W	YJR008W
NM_001181666.1	YJR009C	YJR009C
NM_001181668.3	YJR010W	YJR010W
NM_001181667.1	YJR010C-A	YJR010C-A
NM_001181669.1	YJR011C	YJR011C
NM_001181670.4	YJR012C	YJR012C
NM_001181671.1	YJR013W	YJR013W
NM_001181672.1	YJR014W	YJR014W
NM_001181673.3	YJR015W	YJR015W
NM_001181674.1	YJR016C	YJR016C
NM_001181675.1	YJR017C	YJR017C
NM_001181677.3	YJR019C	YJR019C
NM_001181679.1	YJR021C	YJR021C
NM_001181680.1	YJR022W	YJR022W
NM_001181682.3	YJR024C	YJR024C
NM_001181683.1	YJR025C	YJR025C
NM_001181685.2	YJR027W	YJR027W
NM_001181684.3	YJR026W	YJR026W
NM_001181687.2	YJR029W	YJR029W
NM_001181686.1	YJR028W	YJR028W
NM_001181688.3	YJR030C	YJR030C
NM_001181689.1	YJR031C	YJR031C
NM_001181690.1	YJR032W	YJR032W
NM_001181691.3	YJR033C	YJR033C
NM_001181692.1	YJR034W	YJR034W
NM_001181693.1	YJR035W	YJR035W
NM_001181694.3	YJR036C	YJR036C
NM_001181697.1	YJR039W	YJR039W
NM_001181698.1	YJR040W	YJR040W
NM_001181699.3	YJR041C	YJR041C
NM_001181700.1	YJR042W	YJR042W
NM_001181701.1	YJR043C	YJR043C
unassigned_transcript_172	YNCJ0022C	YNCJ0022C
NM_001181702.3	YJR044C	YJR044C
NM_001181703.1	YJR045C	YJR045C
NM_001181704.1	YJR046W	YJR046W
unassigned_transcript_173	YNCJ0023C	YNCJ0023C
NM_001181705.3	YJR047C	YJR047C
NM_001181706.1	YJR048W	YJR048W
NM_001181707.1	YJR049C	YJR049C
NM_001181708.3	YJR050W	YJR050W
NM_001181709.1	YJR051W	YJR051W
unassigned_transcript_174	YNCJ0024W	YNCJ0024W
NM_001181710.1	YJR052W	YJR052W
NM_001181711.3	YJR053W	YJR053W
NM_001181712.1	YJR054W	YJR054W
unassigned_transcript_175	YNCJ0025W	YNCJ0025W
NM_001181713.1	YJR055W	YJR055W
unassigned_transcript_176	YNCJ0026W	YNCJ0026W
NM_001181714.3	YJR056C	YJR056C
unassigned_transcript_177	YNCJ0027C	YNCJ0027C
NM_001181715.1	YJR057W	YJR057W
NM_001181716.1	YJR058C	YJR058C
NM_001181717.3	YJR059W	YJR059W
NM_001181718.1	YJR060W	YJR060W
NM_001181719.1	YJR061W	YJR061W
NM_001181720.3	YJR062C	YJR062C
NM_001181721.1	YJR063W	YJR063W
NM_001181722.1	YJR064W	YJR064W
NM_001181723.3	YJR065C	YJR065C
NM_001181724.1	YJR066W	YJR066W
NM_001181725.1	YJR067C	YJR067C
NM_001181726.3	YJR068W	YJR068W
NM_001181727.1	YJR069C	YJR069C
NM_001181728.1	YJR070C	YJR070C
NM_001181730.3	YJR072C	YJR072C
NM_001181731.1	YJR073C	YJR073C
NM_001181732.1	YJR074W	YJR074W
NM_001181733.3	YJR075W	YJR075W
NM_001181734.1	YJR076C	YJR076C
NM_001181735.1	YJR077C	YJR077C
NM_001181736.3	YJR078W	YJR078W
NM_001181737.1	YJR079W	YJR079W
NM_001181738.1	YJR080C	YJR080C
NM_001181739.3	YJR082C	YJR082C
NM_001181740.1	YJR083C	YJR083C
NM_001181741.1	YJR084W	YJR084W
NM_001181742.3	YJR085C	YJR085C
NM_001181743.1	YJR086W	YJR086W
NM_001181745.1	YJR088C	YJR088C
NM_001181746.3	YJR089W	YJR089W
NM_001181747.1	YJR090C	YJR090C
NM_001181748.1	YJR091C	YJR091C
NM_001181749.3	YJR092W	YJR092W
NM_001181750.1	YJR093C	YJR093C
NM_001181751.1	YJR094C	YJR094C
NR_132197.1	YNCJ0028C	YNCJ0028C
NM_001181752.3	YJR094W-A	YJR094W-A
NM_001181753.1	YJR095W	YJR095W
NM_001181754.1	YJR096W	YJR096W
NM_001181755.3	YJR097W	YJR097W
NM_001181756.2	YJR098C	YJR098C
NM_001181757.1	YJR099W	YJR099W
NM_001181758.3	YJR100C	YJR100C
unassigned_transcript_178	YNCJ0029W	YNCJ0029W
NM_001181759.1	YJR101W	YJR101W
NM_001181760.1	YJR102C	YJR102C
NM_001181761.4	YJR103W	YJR103W
NM_001181762.1	YJR104C	YJR104C
NM_001181763.1	YJR105W	YJR105W
NM_001181764.4	YJR106W	YJR106W
NM_001181765.2	YJR107W	YJR107W
NM_001395036.1	YJR107C-A	YJR107C-A
NM_001181766.1	YJR108W	YJR108W
NM_001181767.3	YJR109C	YJR109C
NM_001181768.1	YJR110W	YJR110W
NM_001181769.1	YJR111C	YJR111C
NM_001181770.3	YJR112W	YJR112W
NM_001184523.1	YJR112W-A	YJR112W-A
NM_001181771.1	YJR113C	YJR113C
NM_001181773.3	YJR115W	YJR115W
NM_001181774.1	YJR116W	YJR116W
NM_001181775.1	YJR117W	YJR117W
NM_001181776.3	YJR118C	YJR118C
NM_001181777.1	YJR119C	YJR119C
NM_001181778.1	YJR120W	YJR120W
NM_001181779.3	YJR121W	YJR121W
NM_001181780.1	YJR122W	YJR122W
NM_001181781.1	YJR123W	YJR123W
NM_001181782.3	YJR124C	YJR124C
NM_001181783.1	YJR125C	YJR125C
NM_001181784.1	YJR126C	YJR126C
NM_001181785.3	YJR127C	YJR127C
NM_001348848.1	YJR128W	YJR128W
NR_132198.1	YNCJ0030W	YNCJ0030W
NM_001181787.2	YJR129C	YJR129C
NM_001181788.1	YJR130C	YJR130C
NM_001181789.3	YJR131W	YJR131W
NM_001181790.2	YJR132W	YJR132W
NM_001181791.1	YJR133W	YJR133W
NM_001181792.3	YJR134C	YJR134C
NM_001181793.1	YJR135C	YJR135C
NM_001184382.1	YJR135W-A	YJR135W-A
NM_001181794.3	YJR136C	YJR136C
NM_001181795.1	YJR137C	YJR137C
NM_001181796.2	YJR138W	YJR138W
NM_001181797.3	YJR139C	YJR139C
NM_001181798.1	YJR140C	YJR140C
NM_001181799.1	YJR141W	YJR141W
NM_001181800.3	YJR142W	YJR142W
NM_001181801.1	YJR143C	YJR143C
NM_001181802.1	YJR144W	YJR144W
NM_001181803.3	YJR145C	YJR145C
NM_001270754.1	YJR146W	YJR146W
NM_001181805.1	YJR147W	YJR147W
NM_001181806.1	YJR148W	YJR148W
NM_001181807.4	YJR149W	YJR149W
NM_001181808.4	YJR150C	YJR150C
NM_001181809.2	YJR151C	YJR151C
NM_001184556.1	YJR151W-A	YJR151W-A
NM_001181810.3	YJR152W	YJR152W
NM_001181811.3	YJR153W	YJR153W
NM_001181812.1	YJR154W	YJR154W
NM_001181813.1	YJR155W	YJR155W
NM_001181814.3	YJR156C	YJR156C
NM_001181816.3	YJR158W	YJR158W
NM_001181817.1	YJR159W	YJR159W
NM_001181818.1	YJR160C	YJR160C
NM_001181819.3	YJR161C	YJR161C
NM_001179789.1	YKL224C	YKL224C
NM_001179787.1	YKL222C	YKL222C
NM_001179786.2	YKL221W	YKL221W
NM_001179785.1	YKL220C	YKL220C
NM_001179784.1	YKL219W	YKL219W
NM_001179783.1	YKL218C	YKL218C
NM_001179782.1	YKL217W	YKL217W
NM_001179781.1	YKL216W	YKL216W
NM_001179780.1	YKL215C	YKL215C
NM_001179779.1	YKL214C	YKL214C
NM_001179778.1	YKL213C	YKL213C
NM_001179777.1	YKL212W	YKL212W
NM_001179776.1	YKL211C	YKL211C
NR_132199.1	YNCK0001W	YNCK0001W
NM_001179775.1	YKL210W	YKL210W
NM_001179774.1	YKL209C	YKL209C
unassigned_transcript_179	YNCK0002C	YNCK0002C
NM_001179773.1	YKL208W	YKL208W
NM_001179772.1	YKL207W	YKL207W
NM_001179771.1	YKL206C	YKL206C
NM_001179770.1	YKL205W	YKL205W
NM_001179769.1	YKL204W	YKL204W
NM_001179768.1	YKL203C	YKL203C
NM_001179766.1	YKL201C	YKL201C
NM_001179764.2	YKL198C	YKL198C
NM_001179763.1	YKL197C	YKL197C
unassigned_transcript_180	YNCK0003W	YNCK0003W
NM_001179762.1	YKL196C	YKL196C
NM_001179761.1	YKL195W	YKL195W
NM_001179760.1	YKL194C	YKL194C
NM_001179759.1	YKL193C	YKL193C
NM_001179758.1	YKL192C	YKL192C
NM_001179757.1	YKL191W	YKL191W
NM_001179756.1	YKL190W	YKL190W
unassigned_transcript_181	YNCK0004W	YNCK0004W
NM_001179755.1	YKL189W	YKL189W
NM_001179754.1	YKL188C	YKL188C
NM_001179753.1	YKL187C	YKL187C
NM_001179752.1	YKL186C	YKL186C
NM_001179751.1	YKL185W	YKL185W
NM_001179750.1	YKL184W	YKL184W
NM_001184557.1	YKL183C-A	YKL183C-A
NM_001179749.1	YKL183W	YKL183W
NM_001179748.1	YKL182W	YKL182W
NM_001179747.1	YKL181W	YKL181W
NM_001179746.1	YKL180W	YKL180W
NM_001179745.1	YKL179C	YKL179C
NM_001179744.1	YKL178C	YKL178C
NM_001179742.1	YKL176C	YKL176C
NM_001179741.1	YKL175W	YKL175W
NM_001179740.1	YKL174C	YKL174C
NM_001179739.1	YKL173W	YKL173W
NM_001179738.1	YKL172W	YKL172W
NM_001179737.1	YKL171W	YKL171W
NM_001179736.1	YKL170W	YKL170W
NM_001179734.1	YKL168C	YKL168C
NM_001179733.1	YKL167C	YKL167C
NM_001179732.1	YKL166C	YKL166C
NM_001179731.1	YKL165C	YKL165C
unassigned_transcript_182	YNCK0005C	YNCK0005C
NM_001179730.1	YKL164C	YKL164C
NM_001179729.1	YKL163W	YKL163W
NM_001179728.1	YKL162C	YKL162C
NM_001179727.1	YKL161C	YKL161C
NM_001179726.1	YKL160W	YKL160W
NM_001179725.1	YKL159C	YKL159C
NM_001179723.2	YKL157W	YKL157W
NM_001179722.1	YKL156W	YKL156W
NM_001179721.1	YKL155C	YKL155C
NM_001179720.1	YKL154W	YKL154W
unassigned_transcript_183	YNCK0006C	YNCK0006C
NM_001179718.1	YKL152C	YKL152C
NM_001179717.1	YKL151C	YKL151C
NM_001179716.1	YKL150W	YKL150W
NM_001179715.1	YKL149C	YKL149C
NM_001179714.1	YKL148C	YKL148C
NM_001179712.1	YKL146W	YKL146W
NM_001179711.1	YKL145W	YKL145W
NM_001179710.1	YKL144C	YKL144C
NM_001179709.1	YKL143W	YKL143W
NM_001179708.1	YKL142W	YKL142W
NM_001179707.1	YKL141W	YKL141W
NM_001179706.1	YKL140W	YKL140W
NM_001179705.1	YKL139W	YKL139W
NM_001184513.1	YKL138C-A	YKL138C-A
NM_001179704.1	YKL138C	YKL138C
NM_001179703.1	YKL137W	YKL137W
NM_001179701.1	YKL135C	YKL135C
NM_001179700.2	YKL134C	YKL134C
NM_001179699.2	YKL133C	YKL133C
NM_001179698.1	YKL132C	YKL132C
NM_001179696.1	YKL130C	YKL130C
NM_001179695.2	YKL129C	YKL129C
NM_001179694.1	YKL128C	YKL128C
unassigned_transcript_184	YNCK0007W	YNCK0007W
NM_001179693.1	YKL127W	YKL127W
NM_001179692.1	YKL126W	YKL126W
NM_001179691.1	YKL125W	YKL125W
NM_001179690.1	YKL124W	YKL124W
NM_001179688.1	YKL122C	YKL122C
NM_001179687.1	YKL121W	YKL121W
NM_001179686.1	YKL120W	YKL120W
NM_001179685.1	YKL119C	YKL119C
unassigned_transcript_185	YNCK0008W	YNCK0008W
NM_001179683.1	YKL117W	YKL117W
NM_001179682.1	YKL116C	YKL116C
NM_001179680.1	YKL114C	YKL114C
NM_001179679.1	YKL113C	YKL113C
NM_001179678.1	YKL112W	YKL112W
NM_001179676.1	YKL110C	YKL110C
NM_001179675.1	YKL109W	YKL109W
NM_001179674.1	YKL108W	YKL108W
NM_001179673.1	YKL107W	YKL107W
NM_001184482.1	YKL106C-A	YKL106C-A
NM_001179672.1	YKL106W	YKL106W
NM_001179671.1	YKL105C	YKL105C
NM_001179670.1	YKL104C	YKL104C
NM_001395037.1	YKL104W-A	YKL104W-A
NM_001179669.1	YKL103C	YKL103C
NM_001348849.1	YKL102C	YKL102C
NM_001179667.2	YKL101W	YKL101W
NM_001179666.1	YKL100C	YKL100C
NM_001179665.1	YKL099C	YKL099C
NM_001179664.1	YKL098W	YKL098W
NM_001348850.1	YKL097C	YKL097C
NM_001184604.1	YKL096C-B	YKL096C-B
NM_001180025.1	YKL096W-A	YKL096W-A
NM_001179662.1	YKL096W	YKL096W
NM_001179661.1	YKL095W	YKL095W
NM_001179660.1	YKL094W	YKL094W
NM_001179659.1	YKL093W	YKL093W
NM_001179658.1	YKL092C	YKL092C
NM_001179657.1	YKL091C	YKL091C
NM_001179656.1	YKL090W	YKL090W
NM_001179655.1	YKL089W	YKL089W
NM_001179654.1	YKL088W	YKL088W
NM_001179653.1	YKL087C	YKL087C
NM_001179652.1	YKL086W	YKL086W
NM_001179651.1	YKL085W	YKL085W
NM_001179650.1	YKL084W	YKL084W
NM_001179648.1	YKL082C	YKL082C
NM_001179647.1	YKL081W	YKL081W
NR_132200.1	YNCK0009W	YNCK0009W
NM_001179646.1	YKL080W	YKL080W
NM_001179645.1	YKL079W	YKL079W
NM_001179644.1	YKL078W	YKL078W
NM_001179643.1	YKL077W	YKL077W
NM_001179641.1	YKL075C	YKL075C
NM_001179640.1	YKL074C	YKL074C
NM_001179639.1	YKL073W	YKL073W
NM_001179638.1	YKL072W	YKL072W
unassigned_transcript_186	YNCK0010W	YNCK0010W
NM_001179637.1	YKL071W	YKL071W
NM_001179636.1	YKL070W	YKL070W
NM_001179635.1	YKL069W	YKL069W
unassigned_transcript_187	YNCK0011C	YNCK0011C
NM_001184534.1	YKL068W-A	YKL068W-A
NM_001179634.1	YKL068W	YKL068W
unassigned_transcript_188	YNCK0012C	YNCK0012C
NM_001179633.1	YKL067W	YKL067W
NM_001184684.1	YKL065W-A	YKL065W-A
NM_001179631.2	YKL065C	YKL065C
NM_001179630.1	YKL064W	YKL064W
NM_001179629.1	YKL063C	YKL063C
NM_001179628.1	YKL062W	YKL062W
NM_001179627.1	YKL061W	YKL061W
NM_001179626.1	YKL060C	YKL060C
NM_001179625.1	YKL059C	YKL059C
NM_001179624.1	YKL058W	YKL058W
NM_001179623.1	YKL057C	YKL057C
NM_001179622.1	YKL056C	YKL056C
NM_001179621.2	YKL055C	YKL055C
NM_001179620.1	YKL054C	YKL054C
NM_001184336.1	YKL053C-A	YKL053C-A
NM_001179618.1	YKL052C	YKL052C
NM_001179617.1	YKL051W	YKL051W
NM_001179616.1	YKL050C	YKL050C
NM_001179615.1	YKL049C	YKL049C
NM_001179614.1	YKL048C	YKL048C
NM_001179613.1	YKL047W	YKL047W
NM_001179612.1	YKL046C	YKL046C
NM_001179611.1	YKL045W	YKL045W
NM_001270755.1	YKL044W	YKL044W
NM_001179609.1	YKL043W	YKL043W
NM_001179608.3	YKL042W	YKL042W
NM_001179607.1	YKL041W	YKL041W
NM_001179606.3	YKL040C	YKL040C
NM_001179605.1	YKL039W	YKL039W
NR_132201.1	YNCK0013W	YNCK0013W
NM_001179604.3	YKL038W	YKL038W
NM_001179603.1	YKL037W	YKL037W
NM_001179601.3	YKL035W	YKL035W
NM_001179600.1	YKL034W	YKL034W
NM_001184335.3	YKL033W-A	YKL033W-A
NM_001179599.1	YKL033W	YKL033W
unassigned_transcript_189	YNCK0014W	YNCK0014W
NM_001179598.3	YKL032C	YKL032C
NM_001179595.1	YKL029C	YKL029C
NM_001179594.3	YKL028W	YKL028W
NM_001179593.1	YKL027W	YKL027W
NM_001179592.3	YKL026C	YKL026C
NM_001179591.1	YKL025C	YKL025C
NM_001179590.3	YKL024C	YKL024C
NM_001184683.1	YKL023C-A	YKL023C-A
NM_001179589.4	YKL023W	YKL023W
NM_001179588.1	YKL022C	YKL022C
NM_001179587.3	YKL021C	YKL021C
NM_001179586.1	YKL020C	YKL020C
NM_001179585.3	YKL019W	YKL019W
NM_001184481.1	YKL018C-A	YKL018C-A
NM_001179584.3	YKL018W	YKL018W
NM_001179583.1	YKL017C	YKL017C
NM_001179582.3	YKL016C	YKL016C
NM_001179581.1	YKL015W	YKL015W
NM_001179580.3	YKL014C	YKL014C
NM_001179579.1	YKL013C	YKL013C
NM_001179578.3	YKL012W	YKL012W
NM_001179577.1	YKL011C	YKL011C
NM_001179576.3	YKL010C	YKL010C
NM_001179575.1	YKL009W	YKL009W
NM_001179574.3	YKL008C	YKL008C
NM_001179573.1	YKL007W	YKL007W
NM_001180028.3	YKL006C-A	YKL006C-A
NR_132202.1	YNCK0015C	YNCK0015C
NM_001179572.1	YKL006W	YKL006W
NM_001179571.3	YKL005C	YKL005C
NM_001179570.1	YKL004W	YKL004W
NM_001179569.3	YKL003C	YKL003C
NM_001179568.1	YKL002W	YKL002W
NM_001179567.3	YKL001C	YKL001C
NM_001179791.1	YKR001C	YKR001C
NM_001179792.3	YKR002W	YKR002W
NM_001179793.1	YKR003W	YKR003W
NM_001179794.3	YKR004C	YKR004C
NM_001179795.1	YKR005C	YKR005C
NM_001179796.3	YKR006C	YKR006C
NM_001179797.1	YKR007W	YKR007W
NM_001179798.4	YKR008W	YKR008W
NM_001179799.1	YKR009C	YKR009C
unassigned_transcript_190	YNCK0016W	YNCK0016W
NM_001179800.3	YKR010C	YKR010C
NM_001179801.1	YKR011C	YKR011C
NM_001179803.3	YKR013W	YKR013W
NM_001179804.1	YKR014C	YKR014C
NM_001179805.3	YKR015C	YKR015C
NM_001179806.1	YKR016W	YKR016W
NM_001179807.3	YKR017C	YKR017C
NM_001179808.1	YKR018C	YKR018C
NM_001179809.3	YKR019C	YKR019C
NM_001179810.1	YKR020W	YKR020W
NM_001179811.4	YKR021W	YKR021W
NM_001179812.1	YKR022C	YKR022C
NM_001179813.3	YKR023W	YKR023W
NM_001179814.1	YKR024C	YKR024C
NM_001179815.3	YKR025W	YKR025W
NM_001179816.1	YKR026C	YKR026C
unassigned_transcript_191	YNCK0017W	YNCK0017W
NM_001179817.3	YKR027W	YKR027W
NM_001179818.2	YKR028W	YKR028W
NM_001179819.3	YKR029C	YKR029C
NM_001179820.1	YKR030W	YKR030W
NM_001179821.3	YKR031C	YKR031C
NM_001348851.1	YKR032W	YKR032W
NM_001179824.1	YKR034W	YKR034W
NM_001184309.3	YKR035W-A	YKR035W-A
NM_001179826.2	YKR036C	YKR036C
NM_001179827.3	YKR037C	YKR037C
NM_001179828.1	YKR038C	YKR038C
unassigned_transcript_192	YNCK0018C	YNCK0018C
NM_001179829.3	YKR039W	YKR039W
unassigned_transcript_193	YNCK0019W	YNCK0019W
NM_001179831.1	YKR041W	YKR041W
NM_001179832.3	YKR042W	YKR042W
NM_001179833.1	YKR043C	YKR043C
NM_001179834.3	YKR044W	YKR044W
NM_001179835.1	YKR045C	YKR045C
NM_001179836.3	YKR046C	YKR046C
NM_001179838.1	YKR048C	YKR048C
NM_001179839.3	YKR049C	YKR049C
NM_001179840.1	YKR050W	YKR050W
NM_001179841.3	YKR051W	YKR051W
NM_001179842.1	YKR052C	YKR052C
NM_001179843.3	YKR053C	YKR053C
NM_001179844.1	YKR054C	YKR054C
NM_001179845.3	YKR055W	YKR055W
NM_001179846.1	YKR056W	YKR056W
NM_001179847.3	YKR057W	YKR057W
NM_001179848.1	YKR058W	YKR058W
NM_001179849.3	YKR059W	YKR059W
NM_001179850.1	YKR060W	YKR060W
NM_001179851.3	YKR061W	YKR061W
NR_132203.1	YNCK0020C	YNCK0020C
NM_001179852.1	YKR062W	YKR062W
NM_001179853.3	YKR063C	YKR063C
NM_001179854.1	YKR064W	YKR064W
NM_001179855.3	YKR065C	YKR065C
NM_001179856.1	YKR066C	YKR066C
NM_001179857.3	YKR067W	YKR067W
NM_001179858.1	YKR068C	YKR068C
NM_001179859.3	YKR069W	YKR069W
NM_001179860.1	YKR070W	YKR070W
NM_001179861.3	YKR071C	YKR071C
NM_001179862.1	YKR072C	YKR072C
NM_001348852.1	YKR073C	YKR073C
unassigned_transcript_194	YNCK0021W	YNCK0021W
NM_001179864.3	YKR074W	YKR074W
NM_001179865.1	YKR075C	YKR075C
NM_001179866.3	YKR076W	YKR076W
